Region	Country	ISO code	ADM1	Latitude	Longitude	Year start	Year end	Age start	Age end	Combined Prevalence	Maximum Prevalence
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.415555	125.750555	2012	2012	6	17	0.116487	0.0641
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.592519	122.576866	2012	2012	8	10	0.42979	0.30435
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.659022	122.574036	2012	2012	8	10	0.346943	0.32653
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.739166	123.444722	2012	2012	8	10	0.193947	0.1087
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.6	122.616666	2012	2012	8	10	0.423145	0.37705
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.739944	122.541063	2012	2012	8	10	0.145283	0.1
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.648711	122.59948	2012	2012	8	10	0.338866	0.24528
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.783411	122.584155	2012	2012	8	10	0.127547	0.08
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.785827	122.628075	2012	2012	8	10	0.283774	0.24
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.559722	123.019722	2012	2012	8	10	0.65496	0.44706
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.739144	122.579869	2012	2012	8	10	0.384906	0.26
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.809588	122.598066	2012	2012	8	10	0.261887	0.16
East and Southeast Asia	Philippines	PH	Region VI (Western Visayas)	10.723711	122.554419	2012	2012	8	10	0.4	0.28
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.279969	120.964955	2011	2011	14	16	0.337647	0.22414
East and Southeast Asia	Philippines	PH	Region IX (Western Mindanao)	8.534452	123.366844	2011	2011	14	16	0.141197	0.06299
East and Southeast Asia	Philippines	PH	Region IX (Western Mindanao)	8.536108	123.366458	2011	2011	14	16	0.235954	0.13636
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.108211	125.019197	2011	2011	14	16	0.769169	0.67097
East and Southeast Asia	Philippines	PH	Region IX (Western Mindanao)	8.533886	123.366633	2011	2011	14	16	0.149328	0.07143
East and Southeast Asia	Philippines	PH	Cordillera Administrative region (CAR)	16.421944	120.594166	2011	2011	14	16	0.094404	0.09174
East and Southeast Asia	Philippines	PH	Region IX (Western Mindanao)	8.111111	122.766388	2011	2011	14	16	0.338127	0.23846
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.340833	120.950277	2011	2011	14	16	0.293002	0.17857
East and Southeast Asia	Philippines	PH	Cordillera Administrative region (CAR)	16.406944	120.597222	2011	2011	14	16	0.377358	0.4
East and Southeast Asia	Philippines	PH	Cordillera Administrative region (CAR)	16.429444	120.642697	2011	2011	14	16	0.273591	0.18182
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.063333	125.613888	2011	2011	14	16	0.471696	0.33333
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.093763	125.5	2011	2011	14	16	0.086825	0.05882
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.0625	125.559722	2011	2011	14	16	0.096689	0.05263
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.36995	120.824988	2011	2011	14	16	0.400941	0.25
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.049444	125.546666	2011	2011	14	16	0.260117	0.18519
East and Southeast Asia	Philippines	PH	Region IX (Western Mindanao)	8.535244	123.366677	2011	2011	14	16	0.14627	0.09677
East and Southeast Asia	Philippines	PH	Region VII (Central Visayas)	10.320555	123.884722	2011	2011	14	16	0.371893	0.21569
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.318055	120.952222	2011	2011	14	16	0.261887	0.16
East and Southeast Asia	Philippines	PH	Region VII (Central Visayas)	10.300555	123.881666	2011	2011	14	16	0.294115	0.188
East and Southeast Asia	Philippines	PH	Cordillera Administrative region (CAR)	16.405555	120.563055	2011	2011	14	16	0.114239	0.0625
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.397369	120.853125	2011	2011	14	16	0.365805	0.28571
East and Southeast Asia	Philippines	PH	Region VII (Central Visayas)	10.276	123.85	2011	2011	14	16	0.162264	0.1
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.11	125.486111	2011	2011	14	16	0.119195	0.07826
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.32	120.956388	2011	2011	14	16	0.322245	0.22917
East and Southeast Asia	Philippines	PH	Region IV (Southern Tagalog)	14.321388	120.971111	2011	2011	14	16	0.279245	0.2
East and Southeast Asia	Philippines	PH	Region XI (Southern Mindanao)	7.072777	125.619166	2011	2011	14	16	0.368114	0.25352
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.073088	124.828499	2003	2003	0	84	0.865617	0.73188
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.196752	124.578312	2004	2004	0	77	0.817974	0.72269
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.988158	124.808726	2003	2003	1	66	0.543129	0.48889
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.027368	124.811779	2003	2003	0	82	0.678065	0.4375
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.00072	124.809085	2003	2003	0	68	0.487855	0.27869
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.968811	124.836966	2003	2003	0	73	0.725609	0.44156
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.994985	124.77299	2003	2003	0	77	0.721154	0.64444
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.120414	124.631826	2004	2004	1	79	0.693821	0.46602
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.981834	124.822098	2003	2003	0	76	0.813636	0.71233
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.240681	124.498507	2004	2004	0	66	0.820261	0.78689
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.331696	125.033742	2004	2004	0	74	0.745598	0.56637
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.927419	124.876901	2003	2003	0	73	0.287825	0.16522
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.198182	124.516767	2004	2004	0	78	0.874338	0.76119
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.280562	125.145801	2004	2004	0	78	0.92252	0.89844
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.041371	124.813039	2003	2003	1	85	0.879399	0.82955
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.308858	125.016335	2004	2004	0	81	0.713224	0.49677
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.99113	124.782229	2003	2003	0	69	0.815628	0.80357
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.004235	124.824507	2003	2003	0	68	0.877609	0.72848
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.865532	124.831031	2004	2004	0	75	0.662229	0.5493
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.93624	124.841621	2003	2003	0	54	0.45434	0.36
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.983129	124.845142	2003	2003	0	75	0.600615	0.36296
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.980078	124.85545	2003	2003	0	73	0.465349	0.26882
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.281182	125.03214	2004	2004	0	76	0.838404	0.74483
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.174007	124.571939	2004	2004	1	74	0.751096	0.56164
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.096304	124.627307	2004	2004	0	70	0.745938	0.56757
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.976682	124.876828	2003	2003	0	79	0.602685	0.34266
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.159384	124.567984	2004	2004	0	60	0.836373	0.65289
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.120829	124.527243	2003	2003	0	70	0.889016	0.86014
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.951486	124.873395	2003	2003	0	84	0.204734	0.16031
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.089094	124.638939	2004	2004	0	70	0.791561	0.57246
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.058145	124.818929	2003	2003	0	77	0.894085	0.77344
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.159571	124.534723	2003	2003	0	70	0.83536	0.68142
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.159969	124.560591	2004	2004	0	64	0.829465	0.64
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.296383	125.016523	2004	2004	0	67	0.741156	0.6
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.147538	124.536345	2003	2003	0	67	0.864587	0.7551
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.336037	125.020199	2004	2004	1	70	0.764242	0.59155
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.139753	124.554455	2004	2004	0	82	0.62434	0.44203
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.145897	124.571066	2004	2004	0	68	0.898652	0.81633
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.273625	124.491817	2004	2004	1	83	0.919092	0.88462
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.103407	124.618412	2004	2004	0	78	0.681641	0.51007
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.073893	124.6104	2004	2004	0	83	0.767505	0.60927
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.273545	124.473155	2004	2004	1	71	0.92358	0.93333
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.974727	124.802917	2003	2003	0	61	0.629288	0.44737
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.002054	124.784312	2003	2003	0	74	0.567596	0.46154
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.94858	124.834388	2003	2003	0	69	0.750185	0.51515
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.173893	124.527812	2004	2004	0	68	0.890378	0.77119
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.256025	124.486524	2004	2004	0	71	0.883761	0.74436
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.083409	124.621856	2004	2004	0	66	0.663216	0.48
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	11.374259	125.021897	2004	2004	0	73	0.697917	0.53061
East and Southeast Asia	Philippines	PH	Region VIII (Eastern Visayas)	12.112128	124.626659	2004	2004	0	61	0.844565	0.67376
Africa	Senegal	SN	Saint-Louis	16.19	-15.88	2009	2009	0	85	0.031228	0.01669
Africa	Senegal	SN	Kaolack	14.266319	-15.441681	2013	2013	5	20	0.037358	0.02
Africa	Senegal	SN	Kolda	13.191722	-14.560528	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	12.573722	-15.874583	2013	2013	5	20	0.380991	0.40385
Africa	Senegal	SN	Dakar	14.852444	-17.226569	2013	2013	5	20	0.09434	0.1
Africa	Senegal	SN	Kolda	13.009472	-15.78275	2013	2013	5	20	0.182642	0.16
Africa	Senegal	SN	Kaolack	13.818333	-15.689361	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.819083	-17.090972	2013	2013	5	20	0.415094	0.44
Africa	Senegal	SN	Dakar	14.791278	-17.374194	2013	2013	5	20	0.864528	0.78
Africa	Senegal	SN	Kaolack	13.954792	-15.986847	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.745222	-17.389292	2013	2013	5	20	0.605283	0.44
Africa	Senegal	SN	Kaolack	13.775611	-15.760222	2013	2013	5	20	0	0
Africa	Senegal	SN	Matam	15.926681	-13.522833	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.774	-16.898306	2013	2013	5	20	0.222264	0.22
Africa	Senegal	SN	Fatick	14.309486	-16.005083	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.750597	-17.343639	2013	2013	5	20	0.163019	0.12
Africa	Senegal	SN	Fatick	13.602889	-16.426181	2013	2013	5	20	0	0
Africa	Senegal	SN	Fatick	13.852431	-16.400167	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.957667	-16.820639	2013	2013	5	20	0.07434	0.06
Africa	Senegal	SN	Matam	15.962778	-13.586111	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	13.452042	-14.993778	2013	2013	5	20	0	0
Africa	Senegal	SN	Fatick	13.76075	-16.475486	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	13.034236	-15.705208	2013	2013	5	20	0.583313	0.61111
Africa	Senegal	SN	Kolda	12.529278	-15.744611	2013	2013	5	20	0.48984	0.51923
Africa	Senegal	SN	Fatick	14.222694	-16.029944	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.766903	-17.426014	2013	2013	5	20	0.163019	0.12
Africa	Senegal	SN	Dakar	14.777861	-17.323069	2013	2013	5	20	0.098669	0.07143
Africa	Senegal	SN	Kaolack	14.032875	-15.27525	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.892444	-17.075681	2013	2013	5	20	0.132075	0.14
Africa	Senegal	SN	Dakar	14.681444	-17.2185	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.750708	-17.085097	2013	2013	5	20	0.339668	0.26
Africa	Senegal	SN	Thies	14.367833	-16.893486	2013	2013	5	20	0.055849	0.04
Africa	Senegal	SN	Fatick	14.211083	-16.081333	2013	2013	5	20	0	0
Africa	Senegal	SN	Matam	16.047889	-13.729431	2013	2013	5	20	0	0
Africa	Senegal	SN	Kaolack	14.005458	-15.151472	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.899194	-16.868556	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.784444	-17.393583	2013	2013	5	20	0.80717	0.62
Africa	Senegal	SN	Dakar	14.737083	-17.301944	2013	2013	5	20	0.145283	0.1
Africa	Senegal	SN	Kaolack	14.081611	-16.099611	2013	2013	5	20	0	0
Africa	Senegal	SN	Kaolack	14.112264	-15.148556	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kolda	12.963917	-15.859417	2013	2013	5	20	0.037736	0.04
Africa	Senegal	SN	Kaolack	14.087181	-15.289528	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kolda	13.191972	-15.639861	2013	2013	5	20	0.128302	0.1
Africa	Senegal	SN	Thies	14.396222	-16.951486	2013	2013	5	20	0.301132	0.26
Africa	Senegal	SN	Fatick	14.313361	-15.914278	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	12.684861	-15.684861	2013	2013	5	20	0.101075	0.10714
Africa	Senegal	SN	Thies	14.397139	-16.952361	2013	2013	5	20	0.111321	0.1
Africa	Senegal	SN	Dakar	14.768347	-17.376875	2013	2013	5	20	0.54717	0.4
Africa	Senegal	SN	Dakar	14.7485	-17.387653	2013	2013	5	20	0.501887	0.4
Africa	Senegal	SN	Kolda	12.826722	-15.979222	2013	2013	5	20	0.110991	0.11765
Africa	Senegal	SN	Dakar	14.784222	-17.273417	2013	2013	5	20	0	0
Africa	Senegal	SN	Kaolack	14.058583	-15.841514	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.984458	-16.233417	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	12.619389	-15.619542	2013	2013	5	20	0.169811	0.18
Africa	Senegal	SN	Dakar	14.764583	-17.362125	2013	2013	5	20	0.780377	0.64
Africa	Senegal	SN	Kaolack	13.759069	-15.790667	2013	2013	5	20	0	0
Africa	Senegal	SN	Kaolack	14.092278	-16.163528	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.782431	-17.391083	2013	2013	5	20	0.766792	0.64
Africa	Senegal	SN	Dakar	14.820069	-17.155056	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	12.850806	-15.468889	2013	2013	5	20	0.110991	0.11765
Africa	Senegal	SN	Thies	14.811875	-16.922597	2013	2013	5	20	0.200755	0.18
Africa	Senegal	SN	Matam	16.113028	-13.606167	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	15.048083	-16.461528	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kolda	13.038486	-14.637972	2013	2013	5	20	0	0
Africa	Senegal	SN	Kolda	12.567903	-15.8875	2013	2013	5	20	0.490566	0.52
Africa	Senegal	SN	Thies	15.105181	-16.867486	2013	2013	5	20	0	0
Africa	Senegal	SN	Kaolack	13.749181	-15.768583	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.840528	-17.180861	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.758528	-17.388833	2013	2013	5	20	0.48717	0.38
Africa	Senegal	SN	Kaolack	13.919861	-15.927125	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.878528	-17.131167	2013	2013	5	20	0.218868	0.2
Africa	Senegal	SN	Dakar	14.840528	-17.180861	2013	2013	5	20	0.056604	0.06
Africa	Senegal	SN	Thies	14.485111	-17.075931	2013	2013	5	20	0.278113	0.18
Africa	Senegal	SN	Dakar	14.771458	-17.334111	2013	2013	5	20	0.388679	0.4
Africa	Senegal	SN	Thies	15.034847	-16.869847	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.744222	-17.172806	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kolda	12.816889	-15.183847	2013	2013	5	20	0.456725	0.44
Africa	Senegal	SN	Thies	14.949444	-16.851139	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kolda	13.436861	-14.949278	2013	2013	5	20	0	0
Africa	Senegal	SN	Fatick	13.679028	-16.429792	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	15.051833	-16.684417	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Kaolack	13.849194	-15.700431	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.758528	-17.404194	2013	2013	5	20	0.448302	0.36
Africa	Senegal	SN	Kolda	12.497417	-15.598319	2013	2013	5	20	0.699461	0.72549
Africa	Senegal	SN	Fatick	13.65525	-16.429792	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	14.723722	-16.852736	2013	2013	5	20	0.246038	0.16
Africa	Senegal	SN	Dakar	14.787736	-17.326264	2013	2013	5	20	0.182642	0.16
Africa	Senegal	SN	Thies	14.816806	-16.924278	2013	2013	5	20	0.207547	0.22
Africa	Senegal	SN	Matam	15.999736	-13.687389	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.804347	-16.891958	2013	2013	5	20	0.320755	0.34
Africa	Senegal	SN	Kolda	13.063486	-15.639153	2013	2013	5	20	0.208923	0.11765
Africa	Senegal	SN	Dakar	14.775028	-17.383486	2013	2013	5	20	0.85283	0.76
Africa	Senegal	SN	Kolda	12.575639	-15.753847	2013	2013	5	20	0.391594	0.41509
Africa	Senegal	SN	Dakar	14.742903	-17.419361	2013	2013	5	20	0.21283	0.12
Africa	Senegal	SN	Fatick	14.259389	-15.873194	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.772972	-17.310056	2013	2013	5	20	0.037736	0.04
Africa	Senegal	SN	Thies	15.201625	-16.512403	2013	2013	5	20	0	0
Africa	Senegal	SN	Thies	15.313917	-16.381333	2013	2013	5	20	0.037358	0.02
Africa	Senegal	SN	Kolda	13.265472	-14.605097	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.693681	-17.224431	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.642736	-17.170347	2013	2013	5	20	0	0
Africa	Senegal	SN	Dakar	14.780819	-17.320472	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.874375	-17.077889	2013	2013	5	20	0.169811	0.18
Africa	Senegal	SN	Dakar	14.758403	-17.385569	2013	2013	5	20	0.747766	0.54
Africa	Senegal	SN	Dakar	14.712194	-17.155347	2013	2013	5	20	0.018868	0.02
Africa	Senegal	SN	Thies	14.371653	-16.935736	2013	2013	5	20	0.243713	0.14
Africa	Sierra Leone	SL	West	8.28375	-13.079556	2008	2008	8	16	0.385062	0.29
Africa	Sierra Leone	SL	East	8.599194	-11.079639	2008	2008	8	16	0.183463	0.141
Africa	Sierra Leone	SL	North	9.169944	-12.015778	2008	2008	8	16	0.183773	0.133
Africa	Sierra Leone	SL	South	7.433333	-11.868611	2008	2008	8	16	0.731725	0.759
Africa	Sierra Leone	SL	North	8.788417	-11.907722	2008	2008	8	16	0.351815	0.297
Africa	Sierra Leone	SL	North	8.63025	-11.660833	2008	2008	8	16	0.292098	0.241
Africa	Sierra Leone	SL	East	8.004444	-10.673333	2008	2008	8	16	0.321536	0.326
Africa	Sierra Leone	SL	North	8.641778	-11.473583	2008	2008	8	16	0.294443	0.253
Africa	Sierra Leone	SL	North	9.454667	-11.702278	2008	2008	8	16	0.857547	0.909
Africa	Sierra Leone	SL	East	8.000556	-11.286389	2008	2008	8	16	0.524667	0.541
Africa	Sierra Leone	SL	West	8.241972	-13.0635	2008	2008	8	16	0.526336	0.447
Africa	Sierra Leone	SL	South	8.16	-11.597222	2008	2008	8	16	0.683298	0.714
Africa	Sierra Leone	SL	East	8.622861	-10.962167	2008	2008	8	16	0.166368	0.133
Africa	Sierra Leone	SL	North	9.133806	-12.844944	2008	2008	8	16	0.390269	0.255
Africa	Sierra Leone	SL	East	8.702083	-11.012194	2008	2008	8	16	0.104158	0.081
Africa	Sierra Leone	SL	North	9.251778	-12.832083	2008	2008	8	16	0.218523	0.163
Africa	Sierra Leone	SL	North	9.068417	-12.906028	2008	2008	8	16	0.416286	0.267
Africa	Sierra Leone	SL	South	7.435556	-11.571944	2008	2008	8	16	0.658113	0.6
Africa	Sierra Leone	SL	North	8.901333	-12.682667	2008	2008	8	16	0.521363	0.491
Africa	Sierra Leone	SL	North	8.874889	-12.105611	2008	2008	8	16	0.289623	0.208
Africa	Sierra Leone	SL	South	7.903611	-11.544722	2008	2008	8	16	0.141213	0.111
Africa	Sierra Leone	SL	East	7.918056	-10.813333	2008	2008	8	16	0.496226	0.526
Africa	Sierra Leone	SL	South	8.269722	-12.499444	2008	2008	8	16	0.721219	0.628
Africa	Sierra Leone	SL	East	8.619	-10.999306	2008	2008	8	16	0.201231	0.155
Africa	Sierra Leone	SL	North	9.711667	-11.5475	2008	2008	8	16	0.532418	0.537
Africa	Sierra Leone	SL	South	8.168333	-11.946944	2008	2008	8	16	0.4791	0.426
Africa	Sierra Leone	SL	North	8.90775	-12.747694	2008	2008	8	16	0.495482	0.517
Africa	Sierra Leone	SL	East	8.144444	-10.943611	2008	2008	8	16	0.502453	0.525
Africa	Sierra Leone	SL	North	9.533889	-10.956389	2008	2008	8	16	0.623608	0.648
Africa	Sierra Leone	SL	South	8.004167	-12.229722	2008	2008	8	16	0.75598	0.709
Africa	Sierra Leone	SL	North	9.560833	-11.653611	2008	2008	8	16	0.535849	0.568
Africa	Sierra Leone	SL	South	7.553611	-11.553611	2008	2008	8	16	0.413569	0.255
Africa	Sierra Leone	SL	West	8.321444	-13.070056	2008	2008	8	16	0.356528	0.28
Africa	Sierra Leone	SL	South	7.879167	-11.781111	2008	2008	8	16	0.067008	0.054
Africa	Sierra Leone	SL	South	7.609444	-12.142778	2008	2008	8	16	0.718832	0.709
Africa	Sierra Leone	SL	East	7.922778	-10.901111	2008	2008	8	16	0.458491	0.486
Africa	Sierra Leone	SL	West	8.306278	-13.076306	2008	2008	8	16	0.298096	0.25
Africa	Sierra Leone	SL	East	8.030833	-10.929722	2008	2008	8	16	0.481132	0.51
Africa	Sierra Leone	SL	East	8.040833	-11.055	2008	2008	8	16	0.401995	0.415
Africa	Sierra Leone	SL	East	7.7125	-11.388056	2008	2008	8	16	0.648408	0.667
Africa	Sierra Leone	SL	North	8.587667	-11.981972	2008	2008	8	16	0.289503	0.171
Africa	Sierra Leone	SL	South	7.696389	-12.303889	2008	2008	8	16	0.370909	0.281
Africa	Sierra Leone	SL	North	8.44525	-12.874889	2008	2008	8	16	0.429929	0.385
Africa	Sierra Leone	SL	South	7.449167	-12.229167	2008	2008	8	16	0.543834	0.51
Africa	Sierra Leone	SL	North	8.860861	-12.055444	2008	2008	8	16	0.191947	0.149
Africa	Sierra Leone	SL	South	7.839444	-11.657778	2008	2008	8	16	0.233636	0.147
Africa	Sierra Leone	SL	North	9.134278	-12.926972	2008	2008	8	16	0.251453	0.194
Africa	Sierra Leone	SL	South	7.891944	-12.237778	2008	2008	8	16	0.60497	0.586
Africa	Sierra Leone	SL	North	8.70575	-12.677694	2008	2008	8	16	0.558082	0.438
Africa	Sierra Leone	SL	South	7.570556	-11.650556	2008	2008	8	16	0.152065	0.085
Africa	Sierra Leone	SL	North	9.152778	-11.381944	2008	2008	8	16	0.901652	0.951
Africa	Sierra Leone	SL	South	7.658889	-11.995278	2008	2008	8	16	0.683613	0.621
Africa	Uganda	UG	Mbarara	-0.65	30.52	1998	1998	5	10	0.363357	0.23809
Africa	Uganda	UG	Luwero	1.05	32.450001	1998	1998	5	10	0.544264	0.57692
Africa	Uganda	UG	Rukungiri	-0.75	29.950001	1998	1998	5	10	0.811052	0.66667
Africa	Uganda	UG	Iganga	0.58	33.669998	1998	1998	5	10	0.310662	0.30986
Africa	Uganda	UG	Luwero	0.833	32.632999	1998	1998	5	10	0.318896	0.33803
Africa	Uganda	UG	Iganga	0.48	33.481998	1998	1998	5	10	0.612656	0.64474
Africa	Uganda	UG	Tororo	0.85	34.150002	1998	1998	5	10	0.68733	0.72857
Africa	Uganda	UG	Kamuli	0.7166	33.166599	1998	1998	5	10	0.575963	0.59649
Africa	Uganda	UG	Mubende	0.588	31.85	1998	1998	5	10	0.744776	0.74074
Africa	Uganda	UG	Rakai	-0.533	31.25	1998	1998	5	10	0.518929	0.30137
Africa	Uganda	UG	Tororo	0.5	34.083	1998	1998	5	10	0.65684	0.6625
Africa	Uganda	UG	Iganga	0.6833	33.3666	1998	1998	5	10	0.416328	0.43284
Africa	Uganda	UG	Mbale	1.233	34.233002	1998	1998	5	10	0.411271	0.40909
Africa	Uganda	UG	Bushenyi	-0.88	30.27	1998	1998	5	10	0.470758	0.32308
Africa	Uganda	UG	Mbale	0.983	34.200001	1998	1998	5	10	0.580898	0.5625
Africa	Uganda	UG	Kumi	1.2332	34.083302	1998	1998	5	10	0.537903	0.52
Africa	Uganda	UG	Mbarara	-0.383	30.566	1998	1998	5	10	0.342297	0.22619
Africa	Uganda	UG	Bushenyi	-0.6	30.030001	1998	1998	5	10	0.775507	0.59551
Africa	Uganda	UG	Kabarole	0.675	30.271999	1998	1998	5	10	0.775545	0.65823
Africa	Uganda	UG	Iganga	0.633	33.599998	1998	1998	5	10	0.586047	0.62121
Africa	Uganda	UG	Iganga	0.0524	33.6059	2004	2004	5	16	0.911953	0.96667
Africa	Uganda	UG	Iganga	0.342	33.6092	2004	2004	5	16	0.849057	0.9
Africa	Uganda	UG	Iganga	0.3561	33.443199	2004	2004	5	16	0.723274	0.76667
