Region	Country	ISO_code	ADM1	Latitude	Longitude	Year_start	Year_end	Age_start	Age_end	Individuals_surveyed	Number_Positives	Prevalence
Africa	Uganda	UG	Mubende	0.55629	31.3808	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	1.33046	34.2715	2009	2009	5	18	58	16	0.17586
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	59	12	0.20339
Africa	Uganda	UG	Mubende	0.30846	31.9594	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Mubende	0.36574	31.7586	2009	2009	5	60	36	0	0
Africa	Uganda	UG	Gulu	2.53085	32.413601	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Tororo	1.0102	34.034801	2009	2009	5	18	59	8	0.13559
Africa	Uganda	UG	Mbale	0.85076	34.300499	2009	2009	5	18	62	42	0.67742
Africa	Uganda	UG	Mbale	0.96244	34.294701	2009	2009	5	18	61	2	0.03279
Africa	Uganda	UG	Mubende	0.30122	31.8416	2009	2009	5	18	47	0	0
Africa	Uganda	UG	Masaka	0.10705	31.5305	2009	2009	5	18	56	10	0.17857
Africa	Uganda	UG	Mbale	0.99109	34.1665	2009	2009	5	18	61	11	0.18033
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	60	71	5	0.07042
Africa	Uganda	UG	Kumi	1.37281	33.671001	2009	2009	5	18	59	2	0.0339
Africa	Uganda	UG	Mbale	1.1146	34.148499	2009	2009	5	18	60	11	0.18333
Africa	Uganda	UG	Mbale	0.91478	34.1287	2009	2009	5	18	61	2	0.03279
Africa	Uganda	UG	Gulu	3.31797	32.1082	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Mubende	0.44041	31.3001	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Gulu	2.82228	32.3526	2009	2009	5	18	62	3	0.04839
Africa	Uganda	UG	Kamuli	1.16955	33.501701	2009	2009	5	18	56	26	0.46429
Africa	Uganda	UG	Kitgum	2.80927	33.113602	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.35227	31.8067	2009	2009	5	18	51	0	0
Africa	Uganda	UG	Mbale	1.23336	34.2463	2009	2009	5	18	58	4	0.06897
Africa	Uganda	UG	Pallisa	0.95	33.900002	2009	2009	5	18	58	10	0.17241
Africa	Uganda	UG	Pallisa	1.08333	33.916672	2009	2009	5	18	60	8	0.13333
Africa	Uganda	UG	Mbale	0.85073	34.270302	2009	2009	5	18	64	27	0.42188
Africa	Uganda	UG	Kitgum	3.58783	32.940399	2009	2009	5	18	55	1	0.01818
Africa	Uganda	UG	Rakai	-0.67536	31.3298	2009	2009	5	18	61	5	0.08197
Africa	Uganda	UG	Kamuli	1.19731	33.437599	2009	2009	5	18	59	11	0.18644
Africa	Uganda	UG	Mubende	0.7195	31.8424	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	60	63	7	0.11111
Africa	Uganda	UG	Tororo	0.7499	34.073002	2009	2009	5	18	61	14	0.22951
Africa	Uganda	UG	Mbale	0.80378	34.3377	2009	2009	5	18	62	6	0.09677
Africa	Uganda	UG	Gulu	3.08843	32.1563	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Mubende	0.32698	31.7917	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Rakai	-0.91399	31.759899	2009	2009	5	18	53	4	0.07547
Africa	Uganda	UG	Kamuli	1.10903	33.583302	2009	2009	5	18	58	6	0.10345
Africa	Uganda	UG	Iganga	0.87743	33.349201	2009	2009	5	18	58	24	0.41379
Africa	Uganda	UG	Kitgum	2.7914	33.146301	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.39609	31.754	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Kamuli	1.16236	33.513599	2009	2009	5	18	57	8	0.14035
Africa	Uganda	UG	Mbale	1.1456	34.1651	2009	2009	5	18	67	4	0.0597
Africa	Uganda	UG	Mbale	1.10076	34.317101	2009	2009	5	18	56	5	0.08929
Africa	Uganda	UG	Kitgum	3.29876	32.873501	2009	2009	5	18	38	0	0
Africa	Uganda	UG	Masaka	0.04688	31.547001	2009	2009	5	18	59	7	0.11864
Africa	Uganda	UG	Rakai	-0.70611	31.335199	2009	2009	5	18	36	2	0.05556
Africa	Uganda	UG	Gulu	2.56629	31.643	2009	2009	5	18	51	0	0
Africa	Uganda	UG	Kamuli	1.07293	33.460098	2009	2009	5	18	57	4	0.07017
Africa	Uganda	UG	Mbale	0.89481	34.2402	2009	2009	5	18	62	15	0.24194
Africa	Uganda	UG	Kitgum	3.0726	32.922901	2009	2009	5	18	60	1	0.01667
Africa	Uganda	UG	Kitgum	3.36801	32.958199	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Mubende	0.34549	32.001202	2009	2009	5	18	49	0	0
Africa	Uganda	UG	Mubende	0.30446	31.945	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Iganga	0.87762	33.349201	2009	2009	5	18	60	28	0.46667
Africa	Uganda	UG	Iganga	0.72524	33.3937	2009	2009	5	18	60	29	0.48333
Africa	Uganda	UG	Mubende	0.35235	31.8071	2009	2009	5	60	25	0	0
Africa	Uganda	UG	Rakai	-0.58764	31.132	2009	2009	5	18	60	3	0.05
Africa	Uganda	UG	Gulu	2.68409	32.7775	2009	2009	5	18	65	0	0
Africa	Uganda	UG	Gulu	2.62901	32.368099	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Kitgum	3.37964	32.647301	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kitgum	3.32427	32.808998	2009	2009	5	18	66	0	0
Africa	Uganda	UG	Kumi	1.61902	34.015099	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Mbale	1.11219	34.200802	2009	2009	5	18	59	6	0.1017
Africa	Uganda	UG	Kitgum	3.13635	32.912601	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Kamuli	0.94041	33.549599	2009	2009	5	18	59	23	0.38983
Africa	Uganda	UG	Pallisa	0.96667	33.950001	2009	2009	5	18	60	11	0.18333
Africa	Uganda	UG	Pallisa	1.05586	34.063801	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Masaka	0.08379	31.319799	2009	2009	5	18	65	3	0.04615
Africa	Uganda	UG	Mbale	0.91842	34.2915	2009	2009	5	18	64	18	0.28125
Africa	Uganda	UG	Kamuli	1.19396	33.411999	2009	2009	5	18	59	12	0.20339
Africa	Uganda	UG	Mubende	0.28107	31.868799	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Kitgum	2.77772	32.777699	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mbale	1.2572	34.246101	2009	2009	5	18	52	9	0.17308
Africa	Uganda	UG	Masaka	0.08027	31.5271	2009	2009	5	60	34	19	0.55882
Africa	Uganda	UG	Kumi	1.29465	33.911701	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Rakai	-0.7074	31.575001	2009	2009	5	18	57	11	0.19298
Africa	Uganda	UG	Mbale	1.05705	34.1614	2009	2009	5	18	59	3	0.05085
Africa	Uganda	UG	Gulu	2.81119	32.239899	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Kabarole	0.788	30.450001	2008	2008	1	50	709	122	0.17207
Africa	Uganda	UG	Kampala	0.39985	32.5746	2006	2006	8	14	60	4	0.06667
Africa	Uganda	UG	Kampala	0.30798	32.5755	2006	2006	10	15	55	0	0
Africa	Uganda	UG	Kampala	0.34228	32.586498	2006	2006	10	16	57	1	0.01754
Africa	Uganda	UG	Kampala	0.29815	32.5387	2006	2006	8	14	49	5	0.10204
Africa	Uganda	UG	Kampala	0.30649	32.564602	2006	2006	9	14	57	0	0
Africa	Uganda	UG	Kampala	0.31584	32.6357	2006	2006	9	14	59	0	0
Africa	Uganda	UG	Kampala	0.36165	32.576199	2006	2006	10	14	57	0	0
Africa	Uganda	UG	Kampala	0.283	32.576099	2006	2006	10	15	58	0	0
Africa	Uganda	UG	Kampala	0.30978	32.57	2006	2006	10	16	53	0	0
Africa	Uganda	UG	Kampala	0.32825	32.6231	2006	2006	10	15	58	0	0
Africa	Uganda	UG	Kampala	0.30787	32.6516	2006	2006	10	14	51	2	0.03922
Africa	Uganda	UG	Kampala	0.29821	32.583599	2006	2006	10	14	60	4	0.06667
Africa	Uganda	UG	Kampala	0.30175	32.649502	2006	2006	10	15	56	2	0.03571
Africa	Uganda	UG	Kampala	0.36008	32.570801	2006	2006	9	14	57	0	0
Africa	Uganda	UG	Kampala	0.255	32.634899	2006	2006	9	15	60	8	0.13333
Africa	Uganda	UG	Kampala	0.3359	32.599899	2006	2006	10	14	55	1	0.01818
Africa	Uganda	UG	Kampala	0.29246	32.537601	2006	2006	10	15	58	4	0.06897
Africa	Uganda	UG	Kampala	0.30602	32.527302	2006	2006	10	15	59	1	0.01695
Africa	Uganda	UG	Kampala	0.29191	32.563801	2006	2006	10	14	58	0	0
Africa	Uganda	UG	Kampala	0.24975	32.621601	2006	2006	10	14	56	0	0
Africa	Uganda	UG	Kampala	0.36149	32.5695	2006	2006	9	14	52	1	0.01923
Africa	Uganda	UG	Kampala	0.32266	32.573399	2006	2006	10	14	55	0	0
Africa	Uganda	UG	Kampala	0.35133	32.555698	2006	2006	8	16	47	3	0.06383
Africa	Uganda	UG	Kampala	0.25554	32.605099	2006	2006	10	15	59	2	0.0339
Africa	Uganda	UG	Kampala	0.34367	32.609901	2006	2006	9	15	29	0	0
Africa	Uganda	UG	Kampala	0.34471	32.554798	2006	2006	9	14	59	3	0.05085
Africa	Uganda	UG	Kampala	0.35532	32.6292	2006	2006	10	14	57	2	0.03509
Africa	Uganda	UG	Kampala	0.28088	32.557301	2006	2006	10	13	59	0	0
Africa	Uganda	UG	Kampala	0.30702	32.602501	2006	2006	10	16	59	3	0.05085
Africa	Uganda	UG	Iganga	0.031083	33.6446	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Kalangala	-0.322216	32.2845	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Iganga	0.111767	33.6021	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Kalangala	-0.25718	32.066399	2008	2008	6	16	16	0	0
Africa	Uganda	UG	Iganga	0.318117	33.626999	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Mukono	0.185583	33.215199	2008	2008	6	16	19	0	0
Africa	Uganda	UG	Masaka	-0.273267	32.026501	2008	2008	6	16	15	0	0
Africa	Uganda	UG	Tororo	0.263167	33.984699	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Kalangala	-0.32025	32.5755	2008	2008	6	16	13	0	0
Africa	Uganda	UG	Kalangala	-0.4173	32.228298	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Kalangala	-0.2338	32.5751	2008	2008	6	16	16	0	0
Africa	Uganda	UG	Kalangala	-0.351583	32.571499	2008	2008	6	16	15	2	0.133
Africa	Uganda	UG	Mukono	0.2403	33.1371	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Kalangala	-0.363533	32.294899	2008	2008	6	16	12	0	0
Africa	Uganda	UG	Mukono	0.270217	33.205898	2008	2008	6	16	16	0	0
Africa	Uganda	UG	Rakai	-0.91535	31.7673	2008	2008	6	16	18	5	0.278
Africa	Uganda	UG	Mukono	0.1732	33.183998	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Iganga	0.05235	33.605801	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Kalangala	-0.30066	32.141201	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Tororo	0.253067	33.988899	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Iganga	0.156183	33.566002	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Kalangala	-0.32395	32.284199	2008	2008	6	16	14	4	0.286
Africa	Uganda	UG	Mukono	0.014767	32.7672	2008	2008	6	16	16	0	0
Africa	Uganda	UG	Kalangala	-0.43865	32.227901	2008	2008	6	16	17	1	0.059
Africa	Uganda	UG	Kalangala	-0.32284	32.1936	2008	2008	6	16	19	0	0
Africa	Uganda	UG	Mukono	-0.086383	32.652199	2008	2008	6	16	18	0	0
Africa	Uganda	UG	Iganga	0.003033	33.6586	2008	2008	6	16	17	0	0
Africa	Uganda	UG	Kabale	-1.36055	29.9028	2006	2006	1	50	16	0	0
Africa	Uganda	UG	Kabale	-1.40726	29.9356	2006	2006	1	50	24	0	0
Africa	Uganda	UG	Kabale	-1.22785	29.8682	2006	2006	1	50	21	3	0.14286
Africa	Uganda	UG	Kabale	-1.41618	29.9426	2006	2006	1	50	25	0	0
Africa	Uganda	UG	Kabale	-1.32587	29.9529	2006	2006	1	50	28	0	0
Africa	Uganda	UG	Kabale	-1.32135	29.8978	2006	2006	1	50	15	4	0.26667
Africa	Uganda	UG	Kabale	-1.3266	29.9568	2006	2006	1	50	27	0	0
Africa	Uganda	UG	Kabale	-1.27268	29.919901	2006	2006	1	50	20	1	0.05
Africa	Uganda	UG	Kabale	-1.27865	29.9352	2006	2006	1	50	25	1	0.04
Africa	Uganda	UG	Kabale	-1.28993	29.944099	2006	2006	1	50	19	0	0
Africa	Uganda	UG	Kabale	-1.21873	29.825701	2006	2006	1	50	23	0	0
Africa	Uganda	UG	Kabale	-1.36035	29.893	2006	2006	1	50	8	0	0
Africa	Uganda	UG	Kabale	-1.26657	29.930799	2006	2006	1	50	33	2	0.06061
Africa	Uganda	UG	Kabale	-1.21178	29.8295	2006	2006	1	50	11	1	0.09091
Africa	Uganda	UG	Kabale	-1.3181	29.8974	2006	2006	1	50	9	4	0.44444
Africa	Uganda	UG	Iganga	0.31106	33.492401	2009	2009	17	45	125	75	0.6
Africa	Uganda	UG	Iganga	0.31106	33.492401	2009	2009	0	5	247	55	0.22267
Africa	South Africa	ZA	Natal	-26.9464	32.3447			5	13	153	136	0.88889
Africa	South Africa	ZA	Natal	-28.8589	31.897499			5	13	157	94	0.59873
Africa	South Africa	ZA	Natal	-30.888901	30.314699			5	13	164	70	0.42683
Africa	South Africa	ZA	Natal	-29.486099	31.2278			5	13	168	98	0.58333
