Region	Country	ISO_code	ADM1	Latitude	Longitude	Year_start	Year_end	Age_start	Age_end	Individuals_surveyed	Number_Positives	Prevalence
Africa	Uganda	UG	Apac	2.04067	32.594002	1998	2005	8	11	60	0	0
Africa	Uganda	UG	Bundibugyo	0.8013	30.1108	1998	2005	6	14	45	2	0.04444
Africa	Uganda	UG	Moyo	3.15787	31.821501	1998	2005	10	14	57	30	0.52632
Africa	Uganda	UG	Moyo	3.78507	31.810301	1998	2005	8	15	61	24	0.39344
Africa	Uganda	UG	Kitgum	2.72947	33.051102	1998	2005	8	14	59	1	0.01695
Africa	Uganda	UG	Kamuli	1.3223	33.305401	2002	2002	5	60	85	33	0.38824
Africa	Uganda	UG	Luwero	1.3156	32.471901	1998	2005	8	13	60	2	0.03333
Africa	Uganda	UG	Gulu	2.89045	32.4468	1998	2005	9	13	63	19	0.30159
Africa	Uganda	UG	Kisoro	-1.34123	29.7756	2005	2005	5	16	56	0	0
Africa	Uganda	UG	Kisoro	-1.23474	29.7157	2005	2005	5	16	60	0	0
Africa	Uganda	UG	Jinja	0.4154	33.221298	2002	2002	5	60	21	11	0.52381
Africa	Uganda	UG	Tororo	0.245317	33.943401	1998	2005	7	13	122	94	0.77049
Africa	Uganda	UG	Iganga	0.193717	33.864601	2002	2002	5	16	62	37	0.59677
Africa	Uganda	UG	Nebbi	2.47508	31.507601	1998	2005	9	16	77	59	0.76623
Africa	Uganda	UG	Moroto	2.5364	34.6577	1998	2005	8	13	58	0	0
Africa	Uganda	UG	Mukono	0.80345	33.0187	1998	2005	9	15	63	2	0.03175
Africa	Uganda	UG	Hoima	1.50728	31.059999	1998	2005	8	14	61	58	0.95082
Africa	Uganda	UG	Arua	3.6457	31.4792	1998	2005	7	17	66	2	0.0303
Africa	Uganda	UG	Kitgum	3.2897	32.9189	1998	2005	5	12	57	2	0.03509
Africa	Uganda	UG	Masindi	2.1748	31.393	2002	2002	5	60	65	36	0.55385
Africa	Uganda	UG	Kitgum	3.37955	32.647301	1998	2005	7	12	60	5	0.08333
Africa	Uganda	UG	Apac	2.23432	32.386501	1998	2005	8	12	56	0	0
Africa	Uganda	UG	Jinja	0.559033	33.327099	1998	2005	8	14	128	0	0
Africa	Uganda	UG	Soroti	1.82327	33.786098	1998	2005	5	14	42	0	0
Africa	Uganda	UG	Apac	2.44032	32.8377	1998	2005	7	12	61	0	0
Africa	Uganda	UG	Iganga	0.35563	33.442402	2002	2002	5	60	88	66	0.75
Africa	Uganda	UG	Soroti	1.73383	34.1007	1998	2005	6	12	42	1	0.02381
Africa	Uganda	UG	Jinja	0.614917	33.3004	1998	2005	7	13	128	0	0
Africa	Uganda	UG	Apac	2.08342	32.558899	1998	2005	7	14	59	0	0
Africa	Uganda	UG	Hoima	1.5844	31.0818	2002	2002	5	60	153	146	0.954
Africa	Uganda	UG	Hoima	1.7	31.360001	2002	2002	5	16	60	57	0.95
Africa	Uganda	UG	Tororo	0.299867	34.030399	1998	2005	7	14	128	10	0.07813
Africa	Uganda	UG	Moyo	3.22965	31.549999	2002	2002	5	16	58	36	0.62069
Africa	Uganda	UG	Moyo	3.6286	31.6553	1998	2005	8	15	57	6	0.10526
Africa	Uganda	UG	Nebbi	2.56368	31.4384	2003	2003	6	14	101	59	0.58416
Africa	Uganda	UG	Masindi	1.84232	31.382799	2003	2003	6	14	116	110	0.94828
Africa	Uganda	UG	Moyo	3.19765	31.5261	2003	2003	6	14	121	31	0.2562
Africa	Uganda	UG	Hoima	1.58112	31.1866	2003	2003	6	14	120	77	0.64167
Africa	Uganda	UG	Moyo	3.62798	31.7367	2003	2003	6	14	119	18	0.15126
Africa	Uganda	UG	Moyo	3.22957	31.549801	2003	2003	6	14	120	42	0.35
Africa	Uganda	UG	Masindi	2.01975	31.422701	2003	2003	6	14	117	82	0.70086
Africa	Uganda	UG	Iganga	0.52625	33.8619	2003	2003	6	14	119	32	0.26891
Africa	Uganda	UG	Iganga	0.443417	33.481998	2003	2003	6	14	120	8	0.06667
Africa	Uganda	UG	Iganga	0.323433	33.6278	2003	2003	6	14	121	103	0.85124
Africa	Uganda	UG	Tororo	0.245483	33.943298	2003	2003	6	14	125	95	0.76
Africa	Uganda	UG	Moyo	3.2564	31.543301	2003	2003	6	14	120	10	0.08333
Africa	Uganda	UG	Iganga	0.166417	33.875	2003	2003	6	14	127	101	0.79528
Africa	Uganda	UG	Masindi	1.7586	31.420799	2003	2003	6	14	120	24	0.2
Africa	Uganda	UG	Masindi	2.17787	31.3829	2003	2003	6	14	119	47	0.39496
Africa	Uganda	UG	Hoima	1.58602	31.090599	2003	2003	6	14	71	69	0.97183
Africa	Uganda	UG	Moyo	3.5706	31.924601	2003	2003	6	14	120	39	0.325
Africa	Uganda	UG	Iganga	0.35065	33.705502	2003	2003	6	14	118	21	0.17797
Africa	Uganda	UG	Iganga	0.325767	33.713501	2003	2003	6	14	116	89	0.76724
Africa	Uganda	UG	Hoima	1.49342	31.284	2003	2003	6	14	128	13	0.10156
Africa	Uganda	UG	Iganga	0.261283	33.514	2003	2003	6	14	120	22	0.18333
Africa	Uganda	UG	Hoima	1.67482	31.250999	2003	2003	6	14	120	115	0.95833
Africa	Uganda	UG	Masindi	1.8107	31.3703	2003	2003	6	14	108	71	0.65741
Africa	Uganda	UG	Nebbi	2.24848	31.317801	2003	2003	6	14	120	105	0.875
Africa	Uganda	UG	Arua	3.02178	30.9095	2003	2003	6	14	119	43	0.36134
Africa	Uganda	UG	Tororo	0.247283	33.993401	2003	2003	6	14	117	49	0.4188
Africa	Uganda	UG	Tororo	0.238267	33.945301	2003	2003	6	14	120	97	0.80833
Africa	Uganda	UG	Masindi	2.17778	31.3829	2003	2003	6	14	100	38	0.38
Africa	Uganda	UG	Iganga	0.193133	33.865002	2003	2003	6	14	117	63	0.53846
Africa	Uganda	UG	Nebbi	2.49985	31.468201	2003	2003	6	14	120	72	0.6
Africa	Uganda	UG	Moyo	3.56128	31.820801	2003	2003	6	14	119	13	0.10925
Africa	Uganda	UG	Iganga	0.355633	33.442402	2003	2003	6	14	120	60	0.5
Africa	Uganda	UG	Tororo	0.264317	33.987801	2003	2003	6	14	148	44	0.29729
Africa	Uganda	UG	Tororo	0.286867	34.033501	2003	2003	6	14	119	2	0.01681
Africa	Uganda	UG	Iganga	0.177817	33.5611	2003	2003	6	14	114	85	0.74561
Africa	Uganda	UG	Hoima	1.7317	31.310699	2003	2003	6	14	116	106	0.91379
Africa	Uganda	UG	Nebbi	2.52397	31.463301	2003	2003	6	14	120	44	0.36667
Africa	Uganda	UG	Mbale	0.84306	34.299999	2009	2009	5	18	62	2	0.03226
Africa	Uganda	UG	Iganga	0.70334	33.633499	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Masaka	0.00917	31.243099	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Gulu	3.50466	32.078899	2009	2009	5	18	64	25	0.39063
Africa	Uganda	UG	Kitgum	2.76688	33.3046	2009	2009	5	18	55	16	0.29091
Africa	Uganda	UG	Iganga	0.65294	33.4119	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Kitgum	3.30763	32.8727	2009	2009	5	18	60	28	0.46667
Africa	Uganda	UG	Mubende	0.29734	31.936399	2009	2009	5	18	55	7	0.12727
Africa	Uganda	UG	Mbale	1.11175	34.200699	2009	2009	5	60	47	1	0.02128
Africa	Uganda	UG	Kitgum	2.68828	32.792301	2009	2009	5	60	63	9	0.14286
Africa	Uganda	UG	Kitgum	3.52066	32.864601	2009	2009	5	18	62	1	0.01613
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	18	61	40	0.65574
Africa	Uganda	UG	Gulu	3.28016	32.367401	2009	2009	5	18	59	9	0.15254
Africa	Uganda	UG	Gulu	2.68677	32.785198	2009	2009	5	60	58	13	0.22414
Africa	Uganda	UG	Iganga	0.59436	33.537998	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	5	0	0
Africa	Uganda	UG	Kumi	1.35407	33.7505	2009	2009	5	18	60	1	0.01667
Africa	Uganda	UG	Kitgum	3.29288	32.9855	2009	2009	5	18	60	31	0.51667
Africa	Uganda	UG	Mbale	1.3688	34.306702	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kitgum	3.30366	32.8923	2009	2009	5	18	57	26	0.45614
Africa	Uganda	UG	Mbale	1.28899	34.256302	2009	2009	5	18	57	11	0.19298
Africa	Uganda	UG	Mubende	0.36585	31.759399	2009	2009	5	18	48	3	0.0625
Africa	Uganda	UG	Gulu	2.5982	31.847401	2009	2009	5	18	60	5	0.08333
Africa	Uganda	UG	Masaka	0.02863	31.2463	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Mubende	0.40665	31.9928	2009	2009	5	18	55	1	0.01818
Africa	Uganda	UG	Kamuli	1.14955	33.5284	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Gulu	2.5394	31.8482	2009	2009	5	18	58	8	0.13793
Africa	Uganda	UG	Mbale	0.80528	34.378201	2009	2009	5	18	66	0	0
Africa	Uganda	UG	Rakai	-0.89491	31.736099	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kitgum	3.13995	32.910702	2009	2009	5	18	63	2	0.03175
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	45	0	0
Africa	Uganda	UG	Tororo	0.83889	34	2009	2009	5	18	60	1	0.01667
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kitgum	3.26783	33.0448	2009	2009	5	18	65	10	0.15385
Africa	Uganda	UG	Iganga	0.72515	33.540501	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Rakai	-0.64697	31.2787	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Kamuli	0.9161	33.440102	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Kitgum	2.78172	33.168301	2009	2009	5	18	62	3	0.04839
Africa	Uganda	UG	Kumi	1.60301	33.914799	2009	2009	5	18	58	2	0.03448
Africa	Uganda	UG	Iganga	0.79102	33.537998	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Mubende	0.30213	31.8396	2009	2009	5	60	30	4	0.13333
Africa	Uganda	UG	Mbale	1.34894	34.282398	2009	2009	5	18	62	1	0.01613
Africa	Uganda	UG	Mbale	0.93911	34.1339	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Masaka	0.00144	31.5145	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Kumi	1.46864	33.723202	2009	2009	5	18	60	2	0.03333
Africa	Uganda	UG	Kitgum	2.76466	33.3078	2009	2009	5	18	60	26	0.43333
Africa	Uganda	UG	Mbale	1.45677	34.386902	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	18	64	16	0.25
Africa	Uganda	UG	Gulu	2.68203	32.729599	2009	2009	5	18	57	38	0.66667
Africa	Uganda	UG	Kitgum	3.30936	32.896801	2009	2009	5	18	48	16	0.33333
Africa	Uganda	UG	Mubende	0.31389	31.916401	2009	2009	5	18	55	24	0.43636
Africa	Uganda	UG	Gulu	2.68216	32.7257	2009	2009	5	60	70	16	0.22857
Africa	Uganda	UG	Mubende	0.38327	31.968901	2009	2009	5	60	32	0	0
Africa	Uganda	UG	Rakai	-0.64271	31.1052	2009	2009	5	18	54	1	0.01852
Africa	Uganda	UG	Kitgum	2.75622	32.777699	2009	2009	5	60	62	9	0.14516
Africa	Uganda	UG	Masaka	0.0276	31.327801	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Mubende	0.7851	31.685499	2009	2009	5	18	52	1	0.01923
Africa	Uganda	UG	Rakai	-0.70953	31.591801	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Mbale	1.29279	34.254902	2009	2009	5	60	44	0	0
Africa	Uganda	UG	Mubende	0.72902	31.814899	2009	2009	5	18	54	0	0
Africa	Uganda	UG	Kitgum	3.39606	33.015499	2009	2009	5	18	63	41	0.65079
Africa	Uganda	UG	Mubende	0.79084	31.7304	2009	2009	5	18	41	0	0
Africa	Uganda	UG	Rakai	-0.66779	31.3036	2009	2009	5	18	58	2	0.03448
Africa	Uganda	UG	Gulu	2.87378	32.547401	2009	2009	5	18	60	7	0.11667
Africa	Uganda	UG	Gulu	3.16201	32.363602	2009	2009	5	18	62	1	0.01613
Africa	Uganda	UG	Mubende	0.32448	31.9729	2009	2009	5	18	27	0	0
Africa	Uganda	UG	Gulu	3.47334	32.068901	2009	2009	5	18	51	17	0.33333
Africa	Uganda	UG	Mbale	1.49697	34.440601	2009	2009	5	18	56	1	0.01786
Africa	Uganda	UG	Kumi	1.6175	33.771198	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Gulu	2.51872	31.8402	2009	2009	5	18	59	8	0.13559
Africa	Uganda	UG	Mubende	0.30923	31.8438	2009	2009	5	18	52	26	0.5
Africa	Uganda	UG	Gulu	2.84254	32.2159	2009	2009	5	18	60	3	0.05
Africa	Uganda	UG	Mubende	0.55629	31.3808	2009	2009	5	18	60	2	0.03333
Africa	Uganda	UG	Mbale	1.33046	34.2715	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	59	3	0.05085
Africa	Uganda	UG	Mubende	0.30846	31.9594	2009	2009	5	18	53	1	0.01887
Africa	Uganda	UG	Mubende	0.36574	31.7586	2009	2009	5	60	36	0	0
Africa	Uganda	UG	Gulu	2.53085	32.413601	2009	2009	5	18	59	2	0.0339
Africa	Uganda	UG	Tororo	1.0102	34.034801	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mbale	0.85076	34.300499	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Mbale	0.96244	34.294701	2009	2009	5	18	61	2	0.03279
Africa	Uganda	UG	Mubende	0.30122	31.8416	2009	2009	5	18	47	27	0.57447
Africa	Uganda	UG	Masaka	0.10705	31.5305	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Mbale	0.99109	34.1665	2009	2009	5	18	61	3	0.04918
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	60	71	16	0.22535
Africa	Uganda	UG	Kumi	1.37281	33.671001	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Mbale	1.1146	34.148499	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	0.91478	34.1287	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Gulu	3.31797	32.1082	2009	2009	5	18	64	4	0.0625
Africa	Uganda	UG	Mubende	0.44041	31.3001	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Gulu	2.82228	32.3526	2009	2009	5	18	62	13	0.20968
Africa	Uganda	UG	Kamuli	1.16955	33.501701	2009	2009	5	18	56	4	0.07143
Africa	Uganda	UG	Kitgum	2.80927	33.113602	2009	2009	5	18	60	5	0.08333
Africa	Uganda	UG	Mubende	0.35227	31.8067	2009	2009	5	18	51	2	0.03922
Africa	Uganda	UG	Mbale	1.23336	34.2463	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Pallisa	0.95	33.900002	2009	2009	5	18	58	3	0.05172
Africa	Uganda	UG	Pallisa	1.08333	33.916672	2009	2009	5	18	60	8	0.13333
Africa	Uganda	UG	Mbale	0.85073	34.270302	2009	2009	5	18	64	1	0.01563
Africa	Uganda	UG	Kitgum	3.58783	32.940399	2009	2009	5	18	55	2	0.03636
Africa	Uganda	UG	Rakai	-0.67536	31.3298	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kamuli	1.19731	33.437599	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mubende	0.7195	31.8424	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	60	63	13	0.20635
Africa	Uganda	UG	Tororo	0.7499	34.073002	2009	2009	5	18	61	4	0.06557
Africa	Uganda	UG	Mbale	0.80378	34.3377	2009	2009	5	18	62	2	0.03226
Africa	Uganda	UG	Gulu	3.08843	32.1563	2009	2009	5	18	58	12	0.2069
Africa	Uganda	UG	Mubende	0.32698	31.7917	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Rakai	-0.91399	31.759899	2009	2009	5	18	53	1	0.01887
Africa	Uganda	UG	Kamuli	1.10903	33.583302	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Iganga	0.87743	33.349201	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Kitgum	2.7914	33.146301	2009	2009	5	18	60	4	0.06667
Africa	Uganda	UG	Mubende	0.39609	31.754	2009	2009	5	18	50	2	0.04
Africa	Uganda	UG	Kamuli	1.16236	33.513599	2009	2009	5	18	57	1	0.01754
Africa	Uganda	UG	Mbale	1.1456	34.1651	2009	2009	5	18	67	0	0
Africa	Uganda	UG	Mbale	1.10076	34.317101	2009	2009	5	18	56	1	0.01786
Africa	Uganda	UG	Kitgum	3.29876	32.873501	2009	2009	5	18	38	9	0.23684
Africa	Uganda	UG	Masaka	0.04688	31.547001	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Rakai	-0.70611	31.335199	2009	2009	5	18	36	0	0
Africa	Uganda	UG	Gulu	2.56629	31.643	2009	2009	5	18	51	16	0.31372
Africa	Uganda	UG	Kamuli	1.07293	33.460098	2009	2009	5	18	57	1	0.01754
Africa	Uganda	UG	Mbale	0.89481	34.2402	2009	2009	5	18	62	5	0.08065
Africa	Uganda	UG	Kitgum	3.0726	32.922901	2009	2009	5	18	60	7	0.11667
Africa	Uganda	UG	Kitgum	3.36801	32.958199	2009	2009	5	18	61	23	0.37705
Africa	Uganda	UG	Mubende	0.34549	32.001202	2009	2009	5	18	49	3	0.06122
Africa	Uganda	UG	Mubende	0.30446	31.945	2009	2009	5	18	50	1	0.02
Africa	Uganda	UG	Iganga	0.87762	33.349201	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Iganga	0.72524	33.3937	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.35235	31.8071	2009	2009	5	60	25	0	0
Africa	Uganda	UG	Rakai	-0.58764	31.132	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Gulu	2.68409	32.7775	2009	2009	5	18	65	55	0.84615
Africa	Uganda	UG	Gulu	2.62901	32.368099	2009	2009	5	18	58	5	0.08621
Africa	Uganda	UG	Kitgum	3.37964	32.647301	2009	2009	5	18	61	5	0.08197
Africa	Uganda	UG	Kitgum	3.32427	32.808998	2009	2009	5	18	66	10	0.15151
Africa	Uganda	UG	Kumi	1.61902	34.015099	2009	2009	5	18	55	3	0.05455
Africa	Uganda	UG	Mbale	1.11219	34.200802	2009	2009	5	18	59	3	0.05085
Africa	Uganda	UG	Kitgum	3.13635	32.912601	2009	2009	5	18	53	6	0.11321
Africa	Uganda	UG	Kamuli	0.94041	33.549599	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Pallisa	0.96667	33.950001	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Pallisa	1.05586	34.063801	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Masaka	0.08379	31.319799	2009	2009	5	18	65	0	0
Africa	Uganda	UG	Mbale	0.91842	34.2915	2009	2009	5	18	64	2	0.03125
Africa	Uganda	UG	Kamuli	1.19396	33.411999	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Mubende	0.28107	31.868799	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Kitgum	2.77772	32.777699	2009	2009	5	18	59	38	0.64407
Africa	Uganda	UG	Mbale	1.2572	34.246101	2009	2009	5	18	52	0	0
Africa	Uganda	UG	Masaka	0.08027	31.5271	2009	2009	5	60	34	0	0
Africa	Uganda	UG	Kumi	1.29465	33.911701	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Rakai	-0.7074	31.575001	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Mbale	1.05705	34.1614	2009	2009	5	18	59	1	0.01695
Africa	Uganda	UG	Gulu	2.81119	32.239899	2009	2009	5	18	57	8	0.14035
Africa	Uganda	UG	Kabarole	0.788	30.450001	2008	2008	1	50	709	101	0.14245
Africa	Uganda	UG	Kampala	0.39985	32.5746	2006	2006	8	14	60	0	0
Africa	Uganda	UG	Kampala	0.30798	32.5755	2006	2006	10	15	55	1	0.01818
Africa	Uganda	UG	Kampala	0.34228	32.586498	2006	2006	10	16	57	6	0.10526
Africa	Uganda	UG	Kampala	0.29815	32.5387	2006	2006	8	14	49	1	0.02041
Africa	Uganda	UG	Kampala	0.30649	32.564602	2006	2006	9	14	57	2	0.03509
Africa	Uganda	UG	Kampala	0.31584	32.6357	2006	2006	9	14	59	3	0.05085
Africa	Uganda	UG	Kampala	0.36165	32.576199	2006	2006	10	14	57	1	0.01754
Africa	Uganda	UG	Kampala	0.283	32.576099	2006	2006	10	15	58	2	0.03448
Africa	Uganda	UG	Kampala	0.30978	32.57	2006	2006	10	16	53	5	0.09434
Africa	Uganda	UG	Kampala	0.32825	32.6231	2006	2006	10	15	58	1	0.01724
Africa	Uganda	UG	Kampala	0.30787	32.6516	2006	2006	10	14	51	3	0.05882
Africa	Uganda	UG	Kampala	0.29821	32.583599	2006	2006	10	14	60	0	0
Africa	Uganda	UG	Kampala	0.30175	32.649502	2006	2006	10	15	56	4	0.07143
Africa	Uganda	UG	Kampala	0.36008	32.570801	2006	2006	9	14	57	2	0.03509
Africa	Uganda	UG	Kampala	0.255	32.634899	2006	2006	9	15	60	17	0.28333
Africa	Uganda	UG	Kampala	0.3359	32.599899	2006	2006	10	14	55	6	0.10909
Africa	Uganda	UG	Kampala	0.29246	32.537601	2006	2006	10	15	58	3	0.05172
Africa	Uganda	UG	Kampala	0.30602	32.527302	2006	2006	10	15	59	3	0.05085
Africa	Uganda	UG	Kampala	0.29191	32.563801	2006	2006	10	14	58	1	0.01724
Africa	Uganda	UG	Kampala	0.24975	32.621601	2006	2006	10	14	56	8	0.14286
Africa	Uganda	UG	Kampala	0.36149	32.5695	2006	2006	9	14	52	2	0.03846
Africa	Uganda	UG	Kampala	0.32266	32.573399	2006	2006	10	14	55	1	0.01818
Africa	Uganda	UG	Kampala	0.35133	32.555698	2006	2006	8	16	47	3	0.06383
Africa	Uganda	UG	Kampala	0.25554	32.605099	2006	2006	10	15	59	5	0.08475
Africa	Uganda	UG	Kampala	0.34367	32.609901	2006	2006	9	15	29	1	0.03448
Africa	Uganda	UG	Kampala	0.34471	32.554798	2006	2006	9	14	59	0	0
Africa	Uganda	UG	Kampala	0.35532	32.6292	2006	2006	10	14	57	4	0.07018
Africa	Uganda	UG	Kampala	0.28088	32.557301	2006	2006	10	13	59	0	0
Africa	Uganda	UG	Kampala	0.30702	32.602501	2006	2006	10	16	59	4	0.0678
Africa	Uganda	UG	Kabale	-1.36055	29.9028	2006	2006	1	50	16	0	0
Africa	Uganda	UG	Kabale	-1.40726	29.9356	2006	2006	1	50	24	0	0
Africa	Uganda	UG	Kabale	-1.22785	29.8682	2006	2006	1	50	21	0	0
Africa	Uganda	UG	Kabale	-1.41618	29.9426	2006	2006	1	50	25	0	0
Africa	Uganda	UG	Kabale	-1.32587	29.9529	2006	2006	1	50	28	0	0
Africa	Uganda	UG	Kabale	-1.32135	29.8978	2006	2006	1	50	15	0	0
Africa	Uganda	UG	Kabale	-1.3266	29.9568	2006	2006	1	50	27	0	0
Africa	Uganda	UG	Kabale	-1.27268	29.919901	2006	2006	1	50	20	0	0
Africa	Uganda	UG	Kabale	-1.27865	29.9352	2006	2006	1	50	25	0	0
Africa	Uganda	UG	Kabale	-1.28993	29.944099	2006	2006	1	50	19	0	0
Africa	Uganda	UG	Kabale	-1.21873	29.825701	2006	2006	1	50	23	0	0
Africa	Uganda	UG	Kabale	-1.36035	29.893	2006	2006	1	50	8	0	0
Africa	Uganda	UG	Kabale	-1.26657	29.930799	2006	2006	1	50	33	0	0
Africa	Uganda	UG	Kabale	-1.21178	29.8295	2006	2006	1	50	11	0	0
Africa	Uganda	UG	Kabale	-1.3181	29.8974	2006	2006	1	50	9	0	0
Africa	Uganda	UG	Iganga	0.31106	33.492401	2009	2009	17	45	125	34	0.272
Africa	Uganda	UG	Iganga	0.31106	33.492401	2009	2009	0	5	247	19	0.07692
Africa	Democratic Republic of the Congo	CD	Kasai Oriental	-6.55802	23.74839	2011	2011	8	16	89	81	0.91011
Africa	Ethiopia	ET	SNNPR	7.093056	38.618333	2010	2010	5	60	384	230	0.59896
Africa	Ethiopia	ET	Amhara	10.725	39.072222	2010	2010	5	60	345	309	0.89565
Africa	Ethiopia	ET	SNNPR	7.083333	38.483333	2010	2010	1	80	480		0.119
Africa	United Republic of Tanzania	TZ	Mwanza	-1.81611	33.015021			4	15	190	145	0.76316
Africa	United Republic of Tanzania	TZ	Mwanza	-1.8	33.05			4	15	155	98	0.63226
Africa	United Republic of Tanzania	TZ	Mara	-1.85538	33.32887			4	15	149	144	0.96644
Africa	United Republic of Tanzania	TZ	Mwanza	-1.81667	33.03333			4	15	155	81	0.52258
Africa	United Republic of Tanzania	TZ	Mwanza	-1.844625	33.051601			4	15	124	26	0.20968
Africa	Zambia	ZM	Western	-15.063079	24.403371			7	50	371	145	0.39084
Africa	Zambia	ZM	Western	-14.66129	24.50718			7	50	81	14	0.17284
